ItemName,Value
livingroom_couch_plug_consumption,0
livingroom_table_noise,0.548571
global_power_factor,1.04671001
office_desk_plug_consumption,0
global_gas_total,188663
global_current,5.07128382
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
global_active_power,1.15617216
livingroom_table_plug_consumption,0
walkway_noise,0.500973
global_shutters_power,598
walkway_noise,0.225579
bedroom_heater2_temperature,20.6
bedroom_temperature,21.46
livingroom_table_luminosity,18
kitchen_temperature,20.29
kitchen_hood_voltage,238.13
global_waterheater_voltage,237.86
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
global_shutters_power,596
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_presence,OFF
global_shutters_total_energy,3593
global_shutters_partial_energy,3593
global_lighting_current,0.38
livingroom_table_noise,1.30503
global_lighting_voltage,238.64
kitchen_presence,ON
global_shutters_current,2.52
global_active_energy,2919.929
global_frequency,50.0324707
global_voltage,238.909134
global_power_factor,1.02582598
global_gas_total,188663
global_current,6.02903366
global_active_power,1.40280986
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_shutter3,0
livingroom_shutter2,0
livingroom_shutter5,0
livingroom_shutter4,0
livingroom_table_plug_consumption,0
livingroom_presence_table,OFF
global_shutters_power,120
bedroom_heater2_effective_setpoint,19
bedroom_heater2_effective_mode,1
bedroom_heater2_command,0
bedroom_heater2_temperature,20.6
bedroom_heater1_temperature,19.5
bedroom_heater1_effective_setpoint,19
bedroom_heater1_effective_mode,1
bedroom_heater1_command,0
kitchen_presence,OFF
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_couch_noise,0.208203
office_tv_status,OFF
livingroom_tv_status,OFF
entrance_heater_temperature,19.7
livingroom_table_noise,0.639125
livingroom_heater2_temperature,19.9
livingroom_heater2_effective_mode,1
livingroom_heater2_effective_setpoint,19
livingroom_heater2_command,0
global_active_energy,2919.929
global_frequency,50.0311584
global_voltage,239.526794
global_power_factor,1.29197502
global_gas_total,188663
global_current,1.92261112
global_active_power,0.32423386
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_table_noise,0.247379
global_shutters_power,0
kitchen_washingmachine_power,0
livingroom_shutter1,0
kitchen_dishwasher_power,0
global_waterheater_power,0
entrance_heater_temperature,19.7
entrance_heater_effective_mode,1
entrance_heater_effective_setpoint,19
entrance_heater_command,0
kitchen_presence,ON
livingroom_couch_plug_consumption,0
livingroom_table_noise,0.113937
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_presence,OFF
kitchen_fridge_total_energy,119184
kitchen_fridge_partial_energy,119082
global_active_energy,2919.929
global_frequency,50.0424652
global_voltage,239.498322
global_power_factor,1.41409898
global_gas_total,188663
global_current,1.67623878
global_active_power,0.237585217
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_dishwasher_voltage,240.19
bathroom_heater_temperature,19.7
bathroom_heater_effective_mode,1
bathroom_heater_command,0
bathroom_heater_effective_setpoint,19
bathroom_CO2,280
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_coldwater_total,8210
global_lighting_total_energy,223467
global_lighting_partial_energy,221075
global_shutters_current,0
global_active_energy,2919.929
global_frequency,50.0535545
global_voltage,239.59082
global_power_factor,1.41385102
global_gas_total,188663
global_current,1.67357683
global_active_power,0.234673604
livingroom_heater1_temperature,19.7
livingroom_presence_table,ON
livingroom_heater1_command,0
kitchen_presence,ON
livingroom_heater1_effective_mode,1
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_heater1_effective_setpoint,19
livingroom_table_plug_consumption,0
livingroom_presence_couch,ON
livingroom_table_noise,0.281338
livingroom_presence_couch,OFF
livingroom_couch_noise,0.440384
livingroom_couch_noise,0.19525
global_heaters_temperature,19.7
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_waterheater_current,0
office_tv_status,OFF
livingroom_table_noise,0.139939
livingroom_tv_status,OFF
livingroom_presence_table,OFF
global_coldwater_instantaneous,0.047622994
global_coldwater_total,8211
bedroom_heater1_temperature,19.7
livingroom_temperature,20.03
kitchen_presence,OFF
global_active_energy,2919.929
global_frequency,50.0540237
global_voltage,239.456833
global_power_factor,1.47200108
global_gas_total,188663
global_current,1.40272534
global_active_power,0.17735073
kitchen_CO2,225.92
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
bathroom_humidity,28
kitchen_oven_power,0
kitchen_fridge_power,0
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
kitchen_presence,ON
livingroom_presence_table,ON
global_active_energy,2919.929
global_coldwater_total,8212
global_frequency,50.058506
global_voltage,239.452286
livingroom_couch_plug_consumption,0
global_power_factor,1.46106303
office_desk_plug_consumption,0
global_gas_total,188663
global_current,1.41097927
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
global_active_power,0.182086438
livingroom_table_plug_consumption,0
global_coldwater_instantaneous,0.046181124
livingroom_couch_noise,0.557619
livingroom_table_noise,0.738419
livingroom_couch_noise,0.266794
livingroom_table_noise,0.367717
bathroom_temperature,20.32
livingroom_couch_noise,0.127012
livingroom_table_noise,0.140816
livingroom_couch_noise,0.302943
livingroom_table_noise,0.331434
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
livingroom_couch_noise,0.125997
livingroom_table_noise,0.112602
livingroom_presence_couch,ON
staircase_switch_right,ON
entrance_light1,0
global_coldwater_instantaneous,0
staircase_switch_right,OFF
staircase_light,0
kitchen_luminosity,4
label,STOP:Entrance|Entering
label,START:Staircase|Going_up
staircase_light,0
global_lighting_power,19
livingroom_presence_table,OFF
livingroom_presence_couch,OFF
livingroom_CO2,547.84
livingroom_couch_plug_consumption,0
global_power_factor,1.557019
office_desk_plug_consumption,0
global_current,1.30567086
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0690231
global_voltage,239.201981
global_gas_total,188663
global_active_power,0.138351291
staircase_switch_left,ON
staircase_switch_left,OFF
walkway_light,100
walkway_light,100
livingroom_presence_table,ON
global_lighting_power,45
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_presence,OFF
office_heater_command,0
livingroom_presence_table,OFF
office_heater_temperature,20
office_tv_status,OFF
office_heater_effective_setpoint,19
office_heater_effective_mode,1
livingroom_tv_status,OFF
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0751076
global_voltage,239.138687
global_power_factor,1.49385905
label,STOP:Staircase|Going_up
label,START:Bathroom|Showering
global_gas_total,188663
global_current,1.37504232
global_active_power,0.166432127
kitchen_hood_partial_energy,432
kitchen_fridge_current,0
kitchen_hood_total_energy,432
kitchen_humidity,28
kitchen_cooktop_voltage,239.8
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
walkway_switch2_bottom_left,ON
bedroom_humidity,24
walkway_switch2_bottom_left,OFF
walkway_switch2_bottom_left,OFF
walkway_switch2_bottom_right,ON
walkway_switch2_bottom_right,OFF
livingroom_couch_plug_consumption,0
walkway_switch2_top_right,ON
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0768356
global_voltage,239.251617
global_power_factor,1.50699198
walkway_switch2_top_right,OFF
global_gas_total,188663
global_current,1.35137999
walkway_light,0
global_active_power,0.159399226
bathroom_door,OPEN
office_noise,0.251734
global_lighting_power,19
bathroom_presence,ON
walkway_noise,2.38826
office_noise,0.0768011
bathroom_switch_bottom_left,ON
bathroom_switch_top_left,ON
walkway_noise,0.249518
bathroom_switch_bottom_left,OFF
bathroom_light2,100
bathroom_light1,100
bathroom_switch_top_left,OFF
bathroom_light2,100
bathroom_light1,100
bathroom_luminosity,236
global_lighting_power,43
kitchen_oven_voltage,239.87
bathroom_luminosity,260
bathroom_door,CLOSED
bathroom_luminosity,248
office_noise,0.17677
livingroom_couch_noise,0.301436
livingroom_couch_plug_consumption,0
livingroom_table_noise,0.228012
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
walkway_noise,1.70599
livingroom_table_plug_consumption,0
global_lighting_power,63
livingroom_couch_noise,0.13548
office_noise,0.0801776
livingroom_table_noise,0.112086
walkway_noise,0.175584
bathroom_luminosity,233.92
kitchen_hood_power,0
bathroom_luminosity,220.96
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0700874
global_voltage,239.270065
global_power_factor,1.48312402
global_gas_total,188663
global_current,1.39027131
global_active_power,0.171938926
office_heater_temperature,19.8
kitchen_hood_current,0
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
office_tv_status,OFF
livingroom_tv_status,OFF
kitchen_cooktop_power,0
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0504913
global_voltage,239.075974
global_power_factor,1.49158001
global_gas_total,188663
global_current,1.38627422
global_active_power,0.168502986
kitchen_washingmachine_current,0
kitchen_washingmachine_total_energy,3942
kitchen_washingmachine_partial_energy,3942
kitchen_cooktop_total_energy,21113
kitchen_cooktop_partial_energy,21113
kitchen_dishwasher_current,0
global_shutters_voltage,239.39
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
kitchen_cooktop_current,0
bathroom_luminosity,232
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0625305
global_voltage,239.283325
global_power_factor,1.48737907
global_gas_total,188663
global_current,1.38582277
global_active_power,0.170429975
global_waterheater_total_energy,179071
global_waterheater_partial_energy,178580
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
bedroom_CO2,492.8
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
bathroom_shower_door,OPEN
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0628624
global_voltage,239.195099
global_power_factor,1.48087299
global_gas_total,188663
global_current,1.39590502
global_active_power,0.173333183
bathroom_shower_door,CLOSED
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
office_tv_status,OFF
livingroom_tv_status,OFF
global_waterheater_power,30
livingroom_couch_noise,0.290392
global_waterheater_power,123
global_coldwater_instantaneous,0.005971527
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0592422
global_voltage,238.994064
global_power_factor,1.21979499
global_gas_total,188663
global_current,1.50728512
global_active_power,0.281055003
global_waterheater_power,143
livingroom_humidity,29
kitchen_dishwasher_partial_energy,19349
kitchen_oven_current,0
kitchen_dishwasher_total_energy,19349
kitchen_oven_total_energy,11701
kitchen_oven_partial_energy,11688
kitchen_washingmachine_voltage,239.15
bathroom_shower_hotwater_total,1291
global_coldwater_instantaneous,0.152376
global_coldwater_total,8214
livingroom_couch_plug_consumption,0
bathroom_shower_hotwater_instantaneous,0.122493535
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_fridge_voltage,239.92
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
kitchen_hood_voltage,238.93
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0493469
global_voltage,239.166931
global_power_factor,1.22345698
global_waterheater_voltage,239.1
global_gas_total,188664
global_current,1.50851154
bathroom_shower_hotwater_total,1292
global_active_power,0.280165732
global_coldwater_instantaneous,0.13761534
global_coldwater_total,8216
bathroom_shower_hotwater_instantaneous,0.121968284
global_lighting_current,0.36
bedroom_temperature,21.66
kitchen_temperature,20.36
global_lighting_voltage,239.56
global_shutters_total_energy,3597
global_shutters_partial_energy,3597
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
bathroom_shower_hotwater_total,1294
global_coldwater_total,8218
bathroom_shower_hotwater_instantaneous,0.13598487
global_coldwater_instantaneous,0.13775128
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_active_energy,2919.929
global_frequency,50.0446892
global_voltage,239.26268
global_power_factor,1.22314
global_gas_total,188666
global_current,1.50615013
global_active_power,0.27995351
bedroom_heater2_effective_setpoint,19
bedroom_heater2_effective_mode,1
bedroom_heater2_command,0
bedroom_heater2_temperature,20.6
bedroom_heater1_temperature,19.7
bedroom_heater1_effective_setpoint,19
bedroom_heater1_effective_mode,1
bathroom_shower_coldwater_total,292
bedroom_heater1_command,0
global_coldwater_total,8219
bathroom_shower_hotwater_instantaneous,0.12950447
bathroom_shower_hotwater_total,1296
global_coldwater_instantaneous,0.13637367
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
office_tv_status,OFF
livingroom_tv_status,OFF
global_lighting_partial_energy,221080
livingroom_heater2_temperature,19.9
livingroom_heater2_effective_mode,1
livingroom_heater2_effective_setpoint,19
livingroom_heater2_command,0
global_shutters_power,0
kitchen_washingmachine_power,0
kitchen_dishwasher_power,0
global_coldwater_total,8221
bathroom_shower_hotwater_instantaneous,0.11849237
bathroom_shower_hotwater_total,1297
global_coldwater_instantaneous,0.14236434
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_voltage,239.211868
global_power_factor,1.22599697
global_gas_total,188667
global_current,1.50715864
global_active_power,0.279051483
global_active_energy,2919.929
global_frequency,50.0464783
kitchen_fridge_total_energy,119184
entrance_heater_temperature,19.7
entrance_heater_effective_mode,1
entrance_heater_effective_setpoint,19
kitchen_fridge_partial_energy,119082
entrance_heater_command,0
global_coldwater_total,8223
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
bathroom_shower_hotwater_total,1298
livingroom_table_plug_consumption,0
global_coldwater_instantaneous,0.1427756
bathroom_shower_hotwater_instantaneous,0.115388
kitchen_dishwasher_voltage,239.86
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_coldwater_total,8225
bathroom_shower_coldwater_total,293
bathroom_shower_coldwater_instantaneous,0.025169464
bathroom_shower_hotwater_total,1300
bathroom_heater_temperature,19.7
bathroom_heater_effective_mode,1
global_coldwater_instantaneous,0.14379182
bathroom_heater_command,0
bathroom_shower_hotwater_instantaneous,0.11642028
global_current,1.50245082
bathroom_heater_effective_setpoint,19
global_active_energy,2919.929
global_frequency,50.0407677
global_voltage,239.141205
global_power_factor,1.22456598
global_gas_total,188669
global_active_power,0.279186547
global_lighting_total_energy,223472
global_lighting_partial_energy,221080
bathroom_CO2,310.88
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
global_shutters_current,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_coldwater_instantaneous,0.14111912
global_coldwater_total,8226
bathroom_shower_hotwater_total,1301
bathroom_shower_hotwater_instantaneous,0.11685621
global_active_energy,2919.929
global_frequency,50.0328178
global_voltage,239.322739
global_power_factor,1.22410297
global_gas_total,188670
global_current,1.52815711
global_active_power,0.283763051
livingroom_heater1_temperature,19.7
livingroom_heater1_command,0
livingroom_heater1_effective_mode,1
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_heater1_effective_setpoint,19
livingroom_table_plug_consumption,0
global_waterheater_current,0.75
office_heater_temperature,19.6
global_coldwater_instantaneous,0.14257123
global_coldwater_total,8228
bathroom_shower_hotwater_total,1303
bathroom_shower_hotwater_instantaneous,0.11507032
global_heaters_temperature,19.7
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
office_tv_status,OFF
livingroom_tv_status,OFF
livingroom_temperature,20.08
kitchen_oven_power,0
global_coldwater_instantaneous,0.14277808
global_active_energy,2919.929
global_coldwater_total,8230
global_frequency,50.0266418
global_voltage,238.867355
global_power_factor,1.27893901
bathroom_shower_coldwater_total,294
global_gas_total,188671
global_current,4.5562501
bathroom_shower_coldwater_instantaneous,0.027104085
bathroom_shower_hotwater_total,1304
global_active_power,0.791557968
kitchen_CO2,232.96
livingroom_couch_plug_consumption,0
bathroom_shower_hotwater_instantaneous,0.115120046
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
kitchen_fridge_power,0
bathroom_humidity,30
bathroom_humidity,34
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_coldwater_instantaneous,0.14239651
global_coldwater_total,8231
bathroom_shower_hotwater_total,1306
bathroom_shower_hotwater_instantaneous,0.114612296
global_active_energy,2919.929
global_frequency,50.0329781
global_voltage,238.881836
global_power_factor,1.03937197
global_gas_total,188673
global_current,4.53045321
global_active_power,1.03963232
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
global_coldwater_total,8233
bathroom_shower_hotwater_total,1307
bathroom_temperature,20.27
global_coldwater_instantaneous,0.14158252
bathroom_shower_hotwater_instantaneous,0.114108615
global_waterheater_partial_energy,178586
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
global_coldwater_total,8235
bathroom_shower_coldwater_total,295
global_coldwater_instantaneous,0.142163
bathroom_shower_hotwater_instantaneous,0.11414916
bathroom_shower_coldwater_instantaneous,0.028038543
bathroom_shower_hotwater_total,1308
office_noise,0.181464
global_active_energy,2919.929
global_frequency,50.037384
global_voltage,238.908264
global_power_factor,1.032058
global_gas_total,188674
global_current,5.04376459
global_active_power,1.16636753
livingroom_CO2,542.72
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
livingroom_couch_noise,0.12223
global_coldwater_total,8236
global_coldwater_instantaneous,0
bathroom_shower_hotwater_instantaneous,0
bathroom_shower_hotwater_total,1309
global_waterheater_power,0
bathroom_humidity,31
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
office_heater_command,0
office_heater_temperature,19.6
office_heater_effective_setpoint,19
office_heater_effective_mode,1
office_tv_status,OFF
livingroom_tv_status,OFF
kitchen_hood_partial_energy,432
kitchen_hood_total_energy,432
bathroom_shower_door,OPEN
kitchen_fridge_current,0
global_active_energy,2919.929
global_voltage,239.154373
global_power_factor,1.05123806
global_gas_total,188674
global_current,4.70345783
global_active_power,1.06721699
bathroom_humidity,29
global_frequency,50.0329971
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_cooktop_voltage,239.03
bathroom_shower_door,CLOSED
office_noise,0.426987
kitchen_humidity,28
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
office_noise,0.164755
bathroom_shower_coldwater_instantaneous,0
office_noise,0.347117
bedroom_humidity,24
global_active_energy,2919.929
global_frequency,50.0270157
global_voltage,239.259827
livingroom_couch_plug_consumption,0
global_power_factor,1.050789
office_desk_plug_consumption,0
global_gas_total,188674
global_current,4.75608921
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
kitchen_oven_voltage,239.23
global_active_power,1.08011889
livingroom_table_plug_consumption,0
global_waterheater_current,0
global_lighting_power,63
office_noise,0.709956
bedroom_heater1_temperature,19.5
kitchen_hood_power,0
office_noise,0.223265
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
livingroom_table_plug_consumption,0
bathroom_temperature,20.36
office_noise,0.548136
office_noise,0.252286
livingroom_luminosity,22
global_active_energy,2919.929
global_frequency,50.0333023
global_voltage,239.287476
livingroom_couch_plug_consumption,0
global_power_factor,1.05309701
office_desk_plug_consumption,0
global_gas_total,188674
global_current,4.73505497
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
global_active_power,1.07287788
livingroom_table_plug_consumption,0
kitchen_hood_current,0
bathroom_shower_door,OPEN
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
kitchen_cooktop_power,0
office_tv_status,OFF
livingroom_tv_status,OFF
office_noise,0.618844
kitchen_washingmachine_total_energy,3942
kitchen_washingmachine_partial_energy,3942
kitchen_washingmachine_current,0
kitchen_dishwasher_current,0
office_noise,0.16803
global_active_energy,2919.929
global_frequency,50.0354996
global_voltage,239.281235
livingroom_couch_plug_consumption,0
global_power_factor,1.06129599
office_desk_plug_consumption,0
global_gas_total,188674
global_current,4.36672258
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
global_active_power,0.980828106
livingroom_table_plug_consumption,0
kitchen_cooktop_total_energy,21113
kitchen_cooktop_partial_energy,21113
global_shutters_voltage,238.95
office_noise,0.0740406
livingroom_table_noise,0.373798
kitchen_cooktop_current,0
livingroom_table_noise,0.922496
bathroom_humidity,31
livingroom_couch_plug_consumption,0
office_desk_plug_consumption,0
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,0
livingroom_table_plug_consumption,0
bathroom_shower_door,CLOSED
livingroom_couch_noise,0.328648
livingroom_table_noise,1.99961
livingroom_table_noise,0.309775
global_waterheater_total_energy,179078
global_waterheater_partial_energy,178587
global_waterheater_power,125
bathroom_humidity,50
global_active_energy,2919.929
global_frequency,50.0141373
global_voltage,239.018967
livingroom_couch_plug_consumption,0
global_power_factor,1.03693199
office_desk_plug_consumption,0
global_gas_total,188674
global_current,4.73842144
office_tv_plug_consumption,0
livingroom_tv_plug_consumption,1
global_active_power,1.09074497
livingroom_table_plug_consumption,0
global_coldwater_total,8238
global_coldwater_instantaneous,0.14152382
